Título,estructura-generacion_01-01-2016_31-12-2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sistema eléctrico,NACIONAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Magnitudes,GWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,01/ene/16,02/ene/16,03/ene/16,04/ene/16,05/ene/16,06/ene/16,07/ene/16,08/ene/16,09/ene/16,10/ene/16,11/ene/16,12/ene/16,13/ene/16,14/ene/16,15/ene/16,16/ene/16,17/ene/16,18/ene/16,19/ene/16,20/ene/16,21/ene/16,22/ene/16,23/ene/16,24/ene/16,25/ene/16,26/ene/16,27/ene/16,28/ene/16,29/ene/16,30/ene/16,31/ene/16,01/feb/16,02/feb/16,03/feb/16,04/feb/16,05/feb/16,06/feb/16,07/feb/16,08/feb/16,09/feb/16,10/feb/16,11/feb/16,12/feb/16,13/feb/16,14/feb/16,15/feb/16,16/feb/16,17/feb/16,18/feb/16,19/feb/16,20/feb/16,21/feb/16,22/feb/16,23/feb/16,24/feb/16,25/feb/16,26/feb/16,27/feb/16,28/feb/16,29/feb/16,01/mar/16,02/mar/16,03/mar/16,04/mar/16,05/mar/16,06/mar/16,07/mar/16,08/mar/16,09/mar/16,10/mar/16,11/mar/16,12/mar/16,13/mar/16,14/mar/16,15/mar/16,16/mar/16,17/mar/16,18/mar/16,19/mar/16,20/mar/16,21/mar/16,22/mar/16,23/mar/16,24/mar/16,25/mar/16,26/mar/16,27/mar/16,28/mar/16,29/mar/16,30/mar/16,31/mar/16,01/abr/16,02/abr/16,03/abr/16,04/abr/16,05/abr/16,06/abr/16,07/abr/16,08/abr/16,09/abr/16,10/abr/16,11/abr/16,12/abr/16,13/abr/16,14/abr/16,15/abr/16,16/abr/16,17/abr/16,18/abr/16,19/abr/16,20/abr/16,21/abr/16,22/abr/16,23/abr/16,24/abr/16,25/abr/16,26/abr/16,27/abr/16,28/abr/16,29/abr/16,30/abr/16,01/may/16,02/may/16,03/may/16,04/may/16,05/may/16,06/may/16,07/may/16,08/may/16,09/may/16,10/may/16,11/may/16,12/may/16,13/may/16,14/may/16,15/may/16,16/may/16,17/may/16,18/may/16,19/may/16,20/may/16,21/may/16,22/may/16,23/may/16,24/may/16,25/may/16,26/may/16,27/may/16,28/may/16,29/may/16,30/may/16,31/may/16,01/jun/16,02/jun/16,03/jun/16,04/jun/16,05/jun/16,06/jun/16,07/jun/16,08/jun/16,09/jun/16,10/jun/16,11/jun/16,12/jun/16,13/jun/16,14/jun/16,15/jun/16,16/jun/16,17/jun/16,18/jun/16,19/jun/16,20/jun/16,21/jun/16,22/jun/16,23/jun/16,24/jun/16,25/jun/16,26/jun/16,27/jun/16,28/jun/16,29/jun/16,30/jun/16,01/jul/16,02/jul/16,03/jul/16,04/jul/16,05/jul/16,06/jul/16,07/jul/16,08/jul/16,09/jul/16,10/jul/16,11/jul/16,12/jul/16,13/jul/16,14/jul/16,15/jul/16,16/jul/16,17/jul/16,18/jul/16,19/jul/16,20/jul/16,21/jul/16,22/jul/16,23/jul/16,24/jul/16,25/jul/16,26/jul/16,27/jul/16,28/jul/16,29/jul/16,30/jul/16,31/jul/16,01/ago/16,02/ago/16,03/ago/16,04/ago/16,05/ago/16,06/ago/16,07/ago/16,08/ago/16,09/ago/16,10/ago/16,11/ago/16,12/ago/16,13/ago/16,14/ago/16,15/ago/16,16/ago/16,17/ago/16,18/ago/16,19/ago/16,20/ago/16,21/ago/16,22/ago/16,23/ago/16,24/ago/16,25/ago/16,26/ago/16,27/ago/16,28/ago/16,29/ago/16,30/ago/16,31/ago/16,01/sep/16,02/sep/16,03/sep/16,04/sep/16,05/sep/16,06/sep/16,07/sep/16,08/sep/16,09/sep/16,10/sep/16,11/sep/16,12/sep/16,13/sep/16,14/sep/16,15/sep/16,16/sep/16,17/sep/16,18/sep/16,19/sep/16,20/sep/16,21/sep/16,22/sep/16,23/sep/16,24/sep/16,25/sep/16,26/sep/16,27/sep/16,28/sep/16,29/sep/16,30/sep/16,01/oct/16,02/oct/16,03/oct/16,04/oct/16,05/oct/16,06/oct/16,07/oct/16,08/oct/16,09/oct/16,10/oct/16,11/oct/16,12/oct/16,13/oct/16,14/oct/16,15/oct/16,16/oct/16,17/oct/16,18/oct/16,19/oct/16,20/oct/16,21/oct/16,22/oct/16,23/oct/16,24/oct/16,25/oct/16,26/oct/16,27/oct/16,28/oct/16,29/oct/16,30/oct/16,31/oct/16,01/nov/16,02/nov/16,03/nov/16,04/nov/16,05/nov/16,06/nov/16,07/nov/16,08/nov/16,09/nov/16,10/nov/16,11/nov/16,12/nov/16,13/nov/16,14/nov/16,15/nov/16,16/nov/16,17/nov/16,18/nov/16,19/nov/16,20/nov/16,21/nov/16,22/nov/16,23/nov/16,24/nov/16,25/nov/16,26/nov/16,27/nov/16,28/nov/16,29/nov/16,30/nov/16,01/dic/16,02/dic/16,03/dic/16,04/dic/16,05/dic/16,06/dic/16,07/dic/16,08/dic/16,09/dic/16,10/dic/16,11/dic/16,12/dic/16,13/dic/16,14/dic/16,15/dic/16,16/dic/16,17/dic/16,18/dic/16,19/dic/16,20/dic/16,21/dic/16,22/dic/16,23/dic/16,24/dic/16,25/dic/16,26/dic/16,27/dic/16,28/dic/16,29/dic/16,30/dic/16,31/dic/16
Hidráulica,"31,642298","35,55452","35,920392","65,278775","79,728796","69,27842999999999","77,177472","98,65692299999999","95,620813","101,26628699999999","135,58192000000003","154,945338","153,978781","153,811636","148,797576","140,49186799999998","139,491991","143,077416","150,445431","145,670073","138,609563","135,318274","111,826652","94,72916599999999","116,397103","128,444131","124,077819","129,453622","127,032475","100,180402","79,342179","128,083087","131,508479","93,188288","115,230918","126,25588400000001","90,11131900000001","64,566271","86,769947","94,585128","103,991981","124,757103","128,04722999999998","142,503682","145,792633","155,094349","170,422397","171,744742","178,97538699999998","175,033955","161,06737700000002","155,700632","166,350829","163,336648","171,89953500000001","174,06493400000002","181,155329","154,60082","131,867578","166,17523699999998","175,199606","163,55729399999998","173,18141599999998","168,69966200000002","122,075273","131,349481","162,62578","178,295848","159,574298","155,706743","165,43639199999998","140,167087","113,715741","160,479805","168,946257","141,34405900000002","164,475222","167,944424","136,021353","122,677114","139,281536","140,33645","124,154409","137,269648","106,514383","96,46468700000001","84,65333","95,90402800000001","110,811942","126,94549400000001","132,738659","156,899423","161,543846","142,29569899999998","162,38598000000002","165,058736","171,134637","168,55046900000002","167,423894","165,86357500000003","140,43909","169,258162","180,714921","170,334034","160,260884","170,540731","166,553255","173,304856","197,16895300000002","195,600573","201,31935000000001","200,602","204,29488800000001","191,11693100000002","177,299805","184,517943","189,884486","191,365588","192,023692","177,446216","149,67981899999998","127,80056900000001","141,14290499999998","152,465025","167,960637","176,241843","178,134652","151,852634","124,096818","176,271711","193,200552","207,74211799999998","210,870152","212,677595","202,662684","192,215103","190,58529000000001","186,123315","181,73617499999997","180,35714000000002","187,772804","167,60208799999998","150,859841","167,258533","159,762364","158,707987","165,14967800000002","155,294845","114,65647100000001","89,654341","119,53274400000001","110,816977","114,768931","138,620522","144,877946","105,367825","97,110378","122,552404","108,60227800000001","110,887254","116,58282799999999","105,91919800000001","87,647717","77,597319","93,40238099999999","86,78635700000001","90,13815799999999","93,34859","101,756064","75,812274","64,043702","101,552382","101,970112","91,278291","100,00099800000001","96,17551700000001","74,639331","63,335572","94,357077","112,603216","90,020171","94,417412","88,354398","67,2984","51,979249","78,009784","84,081666","87,498069","98,732257","96,270809","90,955104","64,52264699999999","95,11179","80,88396","67,776005","67,83632399999999","71,328453","59,682592","51,184431","72,012773","74,777623","83,544934","83,83928200000001","65,880923","49,951108999999995","51,410002","65,616183","71,60697900000001","72,072435","80,91281","82,483816","62,483299","55,102317","75,43465499999999","80,51142999999999","85,879065","75,19745900000001","66,490432","57,282012","46,274868999999995","75,337531","67,292557","48,180969","63,477452","81,274787","67,40407","49,534848","57,180668","77,035628","66,94406500000001","72,46837699999999","72,89136","57,955066","47,608481","70,752988","68,929975","64,121","63,922050000000006","69,47328999999999","62,885809","47,915935","69,472762","67,618151","70,330617","71,023311","80,34100199999999","53,731387999999995","52,103223","89,188864","88,945907","75,84637","55,852102","61,24106","43,102139","43,133817","58,400139","50,492826","51,506985","47,734487","45,435885999999996","39,654169","36,431144999999994","45,543282","51,492716","64,70648200000001","63,684256999999995","68,247468","37,919841999999996","41,870781","57,847637000000006","44,159538999999995","44,26639","43,301586","46,441579","35,670045","35,582713000000005","49,275706","60,801224000000005","54,508493","63,757544","74,119125","31,06439","28,072048","65,438531","61,931385","49,190377","61,920230000000004","49,30804","33,181804","37,380396999999995","74,315097","74,14473299999999","63,739735","57,906341","66,701322","51,860006999999996","24,288337","65,806403","69,551677","68,372637","60,372788","59,017413999999995","40,873168","33,419301","30,259456999999998","33,089348","59,031686","50,827544","57,901275999999996","33,479459000000006","28,827081","45,991502999999994","35,831419000000004","37,22605","53,895019999999995","55,37358999999999","47,408750999999995","33,149491000000005","34,05857","46,823468999999996","58,821243","55,121182999999995","47,738962","32,120858","25,316459","43,326415000000004","68,768955","66,31635700000001","61,333980000000004","61,845568","53,01795","48,091853","80,678108","87,682654","55,958438","83,885199","95,933106","52,402032","39,336987","72,258678","72,36335000000001","69,223118","40,268901","44,489459000000004","45,187138","50,394386","70,04316","77,943366","81,822644","87,892691","65,74966","38,839671","37,410071","76,522084","73,97982300000001","72,20285000000001","78,045213","63,226278","37,090315000000004","27,966344","30,981372","56,342345","47,003012000000005","54,241093","58,585716999999995","44,931788999999995"
Turbinación bombeo,"9,886914","24,261468","12,502102","30,484419999999997","20,729332","16,638264","22,467144","20,954458","10,572794","10,639933000000001","8,467675","18,311014","17,777024","18,897225","11,685083","9,316276","10,446814","18,996246","21,847949","15,560725","10,70082","11,573107","8,804384","7,987575","19,456787","14,189962","9,847494000000001","14,981466000000001","8,771919","5,758356","12,470153","12,295178","12,400907","14,065509","19,626448","17,034081999999998","7,697469","13,470165999999999","16,289188","22,195061000000003","20,992613000000002","16,470851","21,973031","8,765374","10,603817","21,762207999999998","20,575162","16,599468","18,054255","10,659077","11,471556","13,53977","13,035277","9,298022999999999","19,57618","17,810293","13,188558","12,049346","10,308022000000001","12,560711999999999","15,349468","10,924811","11,491217","14,373854999999999","17,579042","10,101538","16,436365000000002","12,4196","7,442721","9,623343","6,9557709999999995","6,232417000000001","10,372020000000001","16,084747","15,094224","5,9371599999999995","9,533247","5,397107","5,251606","2,831449","8,819459","10,361829","9,455985","9,692112","13,195098","4,159686","11,092698","20,707219000000002","24,895374","17,763526000000002","11,527778","24,547951","11,352004","5,422291","26,748757","10,619035","13,268445","9,089439","18,952848000000003","23,879526000000002","15,007949","20,975573","20,786413","14,256145","9,898395","12,873399","7,767417","14,012084000000002","16,597727","17,334155","15,634234000000001","12,232237","15,049344999999999","5,578462","4,683812","16,599743","15,591702","20,710321","11,905537","10,935851000000001","6,988881999999999","10,960372999999999","17,426405","18,826311","16,22661","5,8005320000000005","3,394454","6,260583","4,947845999999999","14,997418","9,897643","11,742308000000001","19,150018","10,123911","8,154561","10,762707","8,870113","13,554523","11,115345999999999","9,409665","11,727824","6,682926999999999","6,2036109999999995","16,973937000000003","7,106917999999999","11,383561","10,900957","4,621046000000001","2,731404","9,021171","12,000523999999999","5,04392","6,971887","15,240583","5,664871","1,011838","1,591675","4,873903","3,5126060000000003","4,900755","6,109384","2,434311","5,004678","2,322306","1,270503","2,922702","7,479828","12,117299000000001","11,503003000000001","1,981624","8,060807","5,695017","1,4897580000000001","1,531731","12,058667999999999","9,042803","0,8364149999999999","2,245387","11,195018","15,982859000000001","2,4227689999999997","2,0775349999999997","1,4366079999999999","1,8659729999999999","2,40592","1,765499","0,73395","6,695858","7,534448","4,873964","4,506189","0,9502889999999999","4,095462","1,6376389999999998","0,824391","0,7782319999999999","1,069184","1,5633350000000001","1,5665660000000001","1,8232249999999999","2,7476619999999996","14,270185999999999","10,16265","0,335144","0,148277","2,003557","0,805705","2,337745","0,987198","9,277504","5,737081","1,351555","0,558531","1,1612170000000002","2,199645","2,226582","0,889562","0,5734600000000001","4,085362","8,251854999999999","11,90423","1,7584549999999999","4,9720770000000005","5,616852","15,583824","2,144369","1,644924","10,278323","5,532095","0,93256","0,7621760000000001","1,585518","1,082299","1,210901","2,920931","1,1407370000000001","2,4931370000000004","4,476033","6,395577","0,8121609999999999","1,651356","2,197629","2,635174","1,238629","2,266953","4,3717939999999995","2,5265239999999998","3,186588","5,085884","3,1849540000000003","0,989644","0,179691","0,9591069999999999","0,187161","1,009072","0,27807","1,595711","1,440731","3,547573","6,068827000000001","4,582286","5,623827","2,748411","8,098442","7,938893","5,70965","4,396281","1,8149380000000002","0,834037","4,623042000000001","1,496415","5,106043","5,676305","5,713113999999999","3,007545","1,61349","4,009633","5,380615","2,013286","2,911426","2,056063","0,12170600000000001","1,5826969999999998","12,562972","6,028911","5,038062","5,061747","2,202369","2,974752","5,14066","16,814337","7,279254","1,515591","0,451657","1,779795","6,528765","11,254987999999999","11,724214","10,342604","8,872479","6,540617","7,145293","3,146444","3,523826","2,811601","9,717823000000001","8,051770000000001","15,234134","5,372507","1,406548","12,292871","9,979839","5,8280069999999995","16,023961","10,168046","7,666832","4,224135","2,862931","3,7624340000000003","4,649095999999999","12,487591","10,645431","5,7974499999999995","2,040879","10,23841","21,609577","12,346964","6,958601","5,700393","7,732667","13,394137","10,060943","9,907735","7,306207000000001","4,765684","8,094413","4,360578","1,063426","5,412515","12,352508","10,098254","6,152109","1,813056","5,0111040000000004","10,557119","7,045796","15,566763000000002","11,677896","10,55406","8,136569999999999","2,821478","2,884763","7,060761","5,488844","6,207274999999999","8,849799","15,356432","5,889795","4,312582","9,720432","7,228497","7,215692","11,985096","18,752537","9,681467000000001","9,53301"
Nuclear,"169,843416","169,614296","164,994879","145,85929800000002","146,050955","146,251226","146,177921","146,141351","146,275578","146,385879","146,14921900000002","146,54078","144,32806","146,671505","146,529524","146,648202","146,726719","146,581825","146,737476","146,633106","146,76133","146,89948","146,91673","146,92670900000002","146,991088","146,968394","146,976462","147,011378","146,978056","146,98188000000002","147,00795399999998","147,031351","147,017158","147,051621","146,990884","146,826258","117,232546","92,359307","105,067811","116,674672","122,069148","122,070954","120,95959500000001","90,23736699999999","88,439479","98,591175","130,081072","144,674632","144,867818","144,913971","146,977093","147,239601","151,890187","159,951179","166,581795","170,98836300000002","171,014319","155,50155900000001","154,907271","162,924041","171,12972","171,246702","171,265671","171,26773300000002","171,321355","171,345234","171,334001","171,364778","171,21445","171,31428200000002","171,330249","171,32013500000002","170,934161","171,209291","171,16052299999998","171,102888","171,057437","171,095513","171,074522","171,09619899999998","171,081823","171,10320499999997","171,069068","171,067825","171,003271","155,726764","132,585166","127,14618399999999","155,806503","168,460414","170,806364","170,91671100000002","170,978372","170,90910399999999","170,924802","170,931339","170,934712","170,952669","170,93268799999998","170,881671","170,82806200000002","170,87908199999998","170,948038","170,893025","170,93655900000002","170,83508600000002","170,47934899999998","170,783102","170,787326","170,766852","170,74384799999999","166,482844","170,429596","170,75465499999999","170,748301","170,757923","170,586773","170,247263","169,94504999999998","154,31008799999998","120,70559","121,706208","121,903163","121,851871","121,967259","122,13569","122,061221","122,081829","122,065489","122,14175","122,23379399999999","122,220472","122,299664","122,467613","122,58914299999999","122,18683800000001","122,37192900000001","122,240637","122,02443099999999","121,921572","121,985031","121,80606900000001","121,71395299999999","121,794027","121,60364299999999","121,160063","121,071473","125,524563","143,471838","145,550424","145,71700399999997","145,968569","145,79846700000002","145,30201399999999","145,140324","145,116171","145,006057","144,97417000000002","145,403495","149,45834299999999","152,423226","164,323182","168,241045","168,750056","168,55580600000002","168,845541","169,018029","169,590982","169,655139","158,459155","161,805457","167,13757199999998","168,06208900000001","167,730504","167,69745","167,477982","167,290253","167,496829","167,428734","167,292345","162,2247","158,42674","163,726918","166,923682","167,15270800000002","166,934013","167,050261","166,946549","167,067804","167,132557","166,95180100000002","166,724354","166,73154","166,94182199999997","167,929733","168,08407699999998","168,429625","168,24215900000002","167,57603","167,680977","167,27658799999998","167,008183","166,801254","166,997686","167,442374","167,40602600000003","167,075459","166,595345","166,517247","166,66932500000001","166,233169","166,187643","166,215207","166,75798999999998","166,551407","166,17069899999998","166,02494099999998","166,675146","157,565387","161,83165599999998","166,168139","166,57690599999998","166,855558","167,14058300000002","167,132575","166,873887","165,00562200000002","166,783873","166,53832","166,34503099999998","166,430527","166,281072","166,413343","167,162479","166,785742","166,883992","166,885018","167,034332","166,926243","166,689462","166,365851","166,62936100000002","166,627283","166,408611","166,307541","166,636109","166,381512","166,294287","165,968499","161,56918","162,35342300000002","166,148438","166,495696","166,849576","166,465231","166,54400700000002","166,7574","167,59988","167,998968","168,183415","168,490951","168,52837899999997","168,26080199999998","168,131518","168,033217","167,83904800000002","167,27444699999998","167,71299900000002","167,708466","167,67007800000002","167,55755499999998","167,5864","167,836304","167,46310200000002","166,720245","167,749315","167,484892","167,463036","167,740256","167,808226","167,913612","157,126687","160,388063","166,47471599999997","168,11600399999998","168,323746","168,419025","159,75862","160,216236","164,619649","168,668682","168,699414","168,601361","168,654415","168,669908","168,22122","167,79835500000002","167,71509899999998","167,645898","167,418061","167,145615","159,925748","143,55946799999998","149,908976","144,086487","144,204376","144,19911199999999","144,082831","144,083784","144,093344","140,18845199999998","120,17806200000001","120,338479","120,39856","120,626439","120,67604","120,87598200000001","120,435867","120,72443","120,989419","120,95066800000001","121,036944","121,03806399999999","121,051151","121,02317500000001","120,15864599999999","120,824935","120,71381299999999","121,028117","121,220607","121,547255","121,49128599999999","121,37417500000001","121,539321","121,445796","120,57685099999999","121,506028","121,34607700000001","121,111231","120,889126","121,199682","121,216101","121,18265799999999","121,069168","110,87943399999999","114,129325","119,182997","120,033788","120,23066","120,202301","120,510081","124,584966","132,958359","141,219084","153,076301","160,095418","166,82952600000002","169,875313","170,429964","170,66565599999998","170,658558","168,597027","170,66234899999998","170,811249","170,85921599999998","170,779919"
Carbón,"30,064305","32,070636","27,063031","41,51132","43,830176","31,306085","35,82121","40,077691","31,741152999999997","21,548364000000003","26,536141999999998","70,558034","97,067929","98,936386","85,8214","58,050428999999994","57,583773","97,135438","145,136562","166,700244","182,97854","170,991354","127,32862200000001","53,277535","139,352595","185,031243","142,51957000000002","147,310671","155,61726800000002","100,824298","51,263286","139,90245000000002","160,143954","86,331644","94,375636","105,43814","37,625141000000006","29,422553","38,699355000000004","43,230116","39,860574","38,603148000000004","36,483218","27,882782","27,312879000000002","31,793547","60,043939","107,870425","124,221187","123,747477","71,555669","29,643346","76,83244400000001","72,22189599999999","69,293809","50,410230000000006","54,922295","29,154251","30,56649","42,368576999999995","55,804745000000004","49,992278","50,086358999999995","33,806866","26,299415","26,865614","43,120176","54,647149","34,514746","32,540354","44,736167","37,796762","28,789455999999998","89,902427","122,014876","105,377142","125,217692","127,80708","111,01344800000001","90,966638","99,756413","83,77775","44,376374000000006","31,663017","27,34942","25,399383","24,046165000000002","27,589290000000002","40,528579","40,836388","31,201501","35,430288999999995","33,553227","26,947833","38,816082","25,845755","25,601196","28,106201000000002","31,259095000000002","27,218499","24,735367999999998","30,889756000000002","34,654036","33,832196","28,383682","32,835131000000004","29,187990000000003","30,50711","39,437606","34,506116999999996","36,927927000000004","36,37085","43,009741000000005","29,4939","27,037892","34,921413","46,123516","52,563258999999995","57,261720999999994","47,270326999999995","30,540104","27,166214","31,189235","31,929888","40,405226","58,760529000000005","56,013973","30,74755","26,580694","36,195364999999995","40,394701999999995","43,698597","41,628523","28,264011999999997","22,004061","19,224725","28,432319","48,661752","49,637044","48,560321","45,969898","24,514440999999998","22,125004","39,525237000000004","49,103489","64,387382","56,712970999999996","51,841336000000005","25,945269","23,072183000000003","43,305274","51,790358","44,192702","66,97297599999999","70,176518","45,293133999999995","45,949833","83,885724","129,874389","128,257507","135,489722","79,506399","63,761993000000004","50,455576","45,187382","43,319856","29,154685","29,04469","53,457328000000004","40,718286","28,590926","79,284096","93,972407","84,60284","84,589481","80,575912","43,937885","36,604908","96,02585499999999","134,995067","151,088364","156,550489","150,279923","110,023769","79,776621","137,708484","163,375039","162,938117","169,609185","152,570019","112,702368","96,500016","134,80939999999998","136,18854000000002","102,952027","85,087097","84,472049","83,187269","87,817479","135,97717699999998","165,819635","172,35740900000002","176,051696","135,648248","79,114609","73,211067","125,747593","143,087764","144,211396","150,041241","161,312203","125,0625","90,094449","144,687609","160,36461300000002","164,027693","166,79055799999998","130,88157","54,67414","40,333341","64,420693","58,9478","45,818247","58,356904","83,181112","81,138141","63,822547","68,162784","125,94137300000001","148,580777","146,25766399999998","142,57335999999998","75,852182","67,01173200000001","138,44162599999999","154,609399","149,663587","147,524726","158,348261","157,751856","134,68379199999998","155,724964","171,298866","185,631869","179,443124","189,34346100000002","167,702481","157,889769","177,040369","177,059707","185,167974","180,47853899999998","185,57383900000002","171,254766","152,14006899999998","161,91255600000002","148,788141","135,301663","129,404258","117,837586","71,480019","68,278993","126,192232","157,70295199999998","165,874931","173,093446","176,52070999999998","123,650576","111,44221300000001","149,20141","150,835794","152,875273","150,559623","158,369902","134,162152","116,54862200000001","135,30285500000002","144,58138399999999","143,954243","158,888834","164,168059","149,86084","108,02646","141,54559899999998","146,98586300000002","149,83486499999998","155,92584200000002","143,387211","101,769427","99,896131","137,219244","143,481356","161,156136","177,571555","171,46864000000002","157,62446","114,30805000000001","148,96931099999998","161,918043","169,180369","158,09062899999998","150,25314699999998","151,496009","154,039055","145,84819099999999","146,934874","163,877116","167,811823","161,20037599999998","126,562315","86,58921799999999","145,506833","155,27060699999998","158,664953","168,40634599999998","169,422226","137,624346","130,058874","143,09734400000002","160,059163","161,41773","158,237891","160,48903700000002","153,69851699999998","69,921646","121,868106","179,47613800000002","180,691401","182,85879","176,772979","150,82237700000002","151,685135","177,152434","195,824922","186,95694","193,009096","189,415144","164,175359","122,660417","155,324207","167,699561","170,246702","157,234623","155,120728","140,84782800000002","158,613879","189,556622","201,119119","199,51026800000002","187,45585","174,373289","136,966367","126,650391","177,012108","188,506161","190,04776500000003","196,80766","187,305669","163,36180199999998","131,608385","149,725326","166,215753","172,069853","162,863766","173,63653","173,15148000000002"
Fuel + Gas,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"0,000236",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"0,000001",-,"-0,000001",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-0,000001",-,-,-,-,-,-,-,-,-,-,-,"0,000001",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-0,000001",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
