,Date,Close
1103,2021-01-08,1.376481
1104,2021-01-09,1.511904
1105,2021-01-10,1.600226
1106,2021-01-11,1.497054
1107,2021-01-12,1.361234
1108,2021-01-13,1.430648
1109,2021-01-14,1.480862
1110,2021-01-15,1.445309
1111,2021-01-16,1.528564
1112,2021-01-17,1.486105
1113,2021-01-18,1.678874
1114,2021-01-19,1.588237
1115,2021-01-20,1.588191
1116,2021-01-21,1.399357
1117,2021-01-22,1.459589
1118,2021-01-23,1.450142
1119,2021-01-24,1.572937
1120,2021-01-25,1.532276
1121,2021-01-26,1.500053
1122,2021-01-27,1.402739
1123,2021-01-28,1.494703
1124,2021-01-29,1.527704
1125,2021-01-30,1.511618
1126,2021-01-31,1.609612
1127,2021-02-01,1.549855
1128,2021-02-02,1.587057
1129,2021-02-03,1.704043
1130,2021-02-04,1.756427
1131,2021-02-05,1.877003
1132,2021-02-06,1.80573
1133,2021-02-07,1.77269
1134,2021-02-08,1.885932
1135,2021-02-09,2.072504
1136,2021-02-10,2.486587
1137,2021-02-11,2.676905
1138,2021-02-12,2.829783
1139,2021-02-13,3.179326
1140,2021-02-14,3.635357
1141,2021-02-15,3.357767
1142,2021-02-16,3.32
1143,2021-02-17,3.303736
1144,2021-02-18,3.54169
1145,2021-02-19,3.894683
1146,2021-02-20,3.845509
1147,2021-02-21,8.0794
1148,2021-02-22,7.199549
1149,2021-02-23,5.861014
1150,2021-02-24,10.198073
1151,2021-02-25,10.417083
1152,2021-02-26,9.669731
1153,2021-02-27,8.362409
1154,2021-02-28,10.259478
1155,2021-03-01,10.401339
1156,2021-03-02,9.661504
1157,2021-03-03,9.61044
1158,2021-03-04,8.952047
1159,2021-03-05,9.299286
1160,2021-03-06,9.549875
1161,2021-03-07,9.419592
1162,2021-03-08,9.162976
1163,2021-03-09,9.168472
1164,2021-03-10,8.752365
1165,2021-03-11,11.282497
1166,2021-03-12,10.725506
1167,2021-03-13,11.27422
1168,2021-03-14,10.687706
1169,2021-03-15,10.078938
1170,2021-03-16,9.782305
1171,2021-03-17,10.363765
1172,2021-03-18,10.214533
1173,2021-03-19,10.278513
1174,2021-03-20,9.832291
1175,2021-03-21,10.297177
1176,2021-03-22,10.958103
1177,2021-03-23,11.551967
1178,2021-03-24,10.302125
1179,2021-03-25,9.794033
1180,2021-03-26,10.245704
1181,2021-03-27,11.097108
1182,2021-03-28,11.000677
1183,2021-03-29,11.91183
1184,2021-03-30,12.588351
1185,2021-03-31,14.36685
1186,2021-04-01,13.59051
1187,2021-04-02,14.525075
1188,2021-04-03,13.277271
1189,2021-04-04,14.511905
1190,2021-04-05,13.522032
1191,2021-04-06,12.727636
1192,2021-04-07,10.035519
1193,2021-04-08,11.098637
1194,2021-04-09,11.990701
1195,2021-04-10,11.97955
1196,2021-04-11,11.873338
1197,2021-04-12,11.450159
1198,2021-04-13,11.496064
1199,2021-04-14,11.006735
1200,2021-04-15,11.75307
1201,2021-04-16,15.024719
1202,2021-04-17,14.809264
1203,2021-04-18,16.535126
1204,2021-04-19,14.617057
1205,2021-04-20,14.094877
1206,2021-04-21,12.928062
1207,2021-04-22,11.078507
1208,2021-04-23,10.210531
1209,2021-04-24,9.436731
1210,2021-04-25,9.666959
1211,2021-04-26,11.975316
1212,2021-04-27,12.879547
1213,2021-04-28,12.224101
1214,2021-04-29,12.143175
1215,2021-04-30,12.971805
1216,2021-05-01,12.934593
1217,2021-05-02,13.667988
1218,2021-05-03,13.562383
1219,2021-05-04,11.937489
1220,2021-05-05,13.288683
1221,2021-05-06,13.671577
1222,2021-05-07,13.315739
1223,2021-05-08,12.864656
1224,2021-05-09,12.506871
1225,2021-05-10,11.175351
1226,2021-05-11,12.062263
1227,2021-05-12,9.893993
1228,2021-05-13,10.240718
1229,2021-05-14,11.078109
1230,2021-05-15,10.092174
1231,2021-05-16,10.102334
1232,2021-05-17,9.181008
1233,2021-05-18,9.548407
1234,2021-05-19,6.830619
1235,2021-05-20,11.22322
1236,2021-05-21,8.023343
1237,2021-05-22,7.146639
1238,2021-05-23,6.42436
1239,2021-05-24,7.38126
1240,2021-05-25,7.601975
1241,2021-05-26,8.227145
1242,2021-05-27,7.828475
1243,2021-05-28,7.415633
1244,2021-05-29,6.927676
1245,2021-05-30,7.095895
1246,2021-05-31,7.337095
1247,2021-06-01,7.565738
1248,2021-06-02,7.686537
1249,2021-06-03,8.27429
1250,2021-06-04,7.596474
1251,2021-06-05,7.36465
1252,2021-06-06,7.665753
1253,2021-06-07,7.044131
1254,2021-06-08,6.818819
1255,2021-06-09,7.496819
1256,2021-06-10,7.223321
1257,2021-06-11,6.643601
1258,2021-06-12,6.146464
1259,2021-06-13,6.60664
1260,2021-06-14,6.642725
1261,2021-06-15,6.728484
1262,2021-06-16,6.40661
1263,2021-06-17,6.320076
1264,2021-06-18,5.801973
1265,2021-06-19,5.687275
1266,2021-06-20,5.438249
1267,2021-06-21,3.844238
1268,2021-06-22,3.42364
1269,2021-06-23,3.734531
1270,2021-06-24,4.159129
1271,2021-06-25,3.78533
1272,2021-06-26,4.18591
1273,2021-06-27,4.217734
1274,2021-06-28,4.476087
1275,2021-06-29,4.804624
1276,2021-06-30,5.279686
1277,2021-07-01,4.861377
1278,2021-07-02,4.971197
1279,2021-07-03,5.281393
1280,2021-07-04,5.200821
1281,2021-07-05,5.427028
1282,2021-07-06,5.545066
1283,2021-07-07,5.656187
1284,2021-07-08,5.113045
1285,2021-07-09,5.055065
1286,2021-07-10,4.964179
1287,2021-07-11,5.195053
1288,2021-07-12,5.427526
1289,2021-07-13,7.737775
1290,2021-07-14,6.433873
1291,2021-07-15,6.038304
1292,2021-07-16,5.455629
1293,2021-07-17,5.291644
1294,2021-07-18,5.320706
1295,2021-07-19,4.889561
1296,2021-07-20,4.479097
1297,2021-07-21,4.879916
1298,2021-07-22,5.034856
1299,2021-07-23,5.104768
1300,2021-07-24,5.699412
1301,2021-07-25,5.630716
1302,2021-07-26,6.923652
1303,2021-07-27,6.845016
1304,2021-07-28,7.168304
1305,2021-07-29,6.922795
1306,2021-07-30,7.098793
1307,2021-07-31,7.368169
1308,2021-08-01,6.858096
1309,2021-08-02,6.948949
1310,2021-08-03,6.720999
1311,2021-08-04,7.09574
1312,2021-08-05,7.039024
1313,2021-08-06,7.227868
1314,2021-08-07,7.420575
1315,2021-08-08,7.791476
1316,2021-08-09,7.885239
1317,2021-08-10,7.845704
1318,2021-08-11,7.984846
1319,2021-08-12,7.984369
1320,2021-08-13,8.388367
1321,2021-08-14,8.750128
1322,2021-08-15,8.756394
1323,2021-08-16,8.53033
1324,2021-08-17,8.034218
1325,2021-08-18,8.299253
1326,2021-08-19,8.521696
1327,2021-08-20,8.701312
1328,2021-08-21,8.750677
1329,2021-08-22,8.593645
1330,2021-08-23,9.072111
1331,2021-08-24,8.777581
1332,2021-08-25,8.851074
1333,2021-08-26,8.501615
1334,2021-08-27,8.869691
1335,2021-08-28,8.963818
1336,2021-08-29,8.797535
1337,2021-08-30,8.511582
1338,2021-08-31,8.726299
1339,2021-09-01,8.963609
1340,2021-09-02,9.055328
1341,2021-09-03,9.369177
1342,2021-09-04,9.842908
1343,2021-09-05,10.394107
1344,2021-09-06,10.291679
1345,2021-09-07,8.558567
1346,2021-09-08,8.455662
1347,2021-09-09,8.705241
1348,2021-09-10,8.255516
1349,2021-09-11,8.495525
1350,2021-09-12,8.633837
1351,2021-09-13,8.274424
1352,2021-09-14,8.837334
1353,2021-09-15,8.726081
1354,2021-09-16,8.475965
1355,2021-09-17,8.51215
1356,2021-09-18,8.448191
1357,2021-09-19,8.216926
1358,2021-09-20,7.077787
1359,2021-09-21,6.413243
1360,2021-09-22,7.265471
1361,2021-09-23,7.380148
1362,2021-09-24,7.179214
1363,2021-09-25,6.971514
1364,2021-09-26,6.904956
1365,2021-09-27,6.634809
1366,2021-09-28,6.457305
1367,2021-09-29,6.48218
1368,2021-09-30,6.956826
1369,2021-10-01,7.495562
1370,2021-10-02,7.615878
1371,2021-10-03,7.767677
1372,2021-10-04,7.54535
1373,2021-10-05,7.857543
1374,2021-10-06,8.150233
1375,2021-10-07,8.305395
1376,2021-10-08,8.79771
1377,2021-10-09,8.431044
1378,2021-10-10,8.933514
1379,2021-10-11,8.691433
1380,2021-10-12,8.083727
1381,2021-10-13,8.258327
1382,2021-10-14,8.235341
1383,2021-10-15,7.876793
1384,2021-10-16,7.683317
1385,2021-10-17,7.527646
1386,2021-10-18,7.445375
1387,2021-10-19,7.486307
1388,2021-10-20,7.762474
1389,2021-10-21,7.568713
1390,2021-10-22,7.800026
1391,2021-10-23,8.079956
1392,2021-10-24,8.095753
1393,2021-10-25,8.009713
1394,2021-10-26,7.796239
1395,2021-10-27,7.099953
1396,2021-10-28,7.427019
1397,2021-10-29,7.597084
1398,2021-10-30,7.623159
1399,2021-10-31,7.898936
1400,2021-11-01,7.757797
1401,2021-11-02,7.861062
1402,2021-11-03,7.759587
1403,2021-11-04,7.828897
1404,2021-11-05,7.799682
1405,2021-11-06,7.696572
1406,2021-11-07,7.72718
1407,2021-11-08,7.927977
1408,2021-11-09,8.018474
1409,2021-11-10,7.713466
1410,2021-11-11,7.639971
1411,2021-11-12,7.5785
1412,2021-11-13,7.63446
1413,2021-11-14,7.609252
1414,2021-11-15,7.685093
1415,2021-11-16,7.46548
1416,2021-11-17,7.939598
1417,2021-11-18,7.208583
1418,2021-11-19,7.424666
1419,2021-11-20,7.571287
1420,2021-11-21,7.57364
1421,2021-11-22,7.377684
1422,2021-11-23,7.368624
1423,2021-11-24,7.247071
1424,2021-11-25,7.332856
1425,2021-11-26,7.092813
1426,2021-11-27,7.091681
1427,2021-11-28,7.083901
1428,2021-11-29,7.244316
1429,2021-11-30,7.13294
1430,2021-12-01,7.260725
1431,2021-12-02,7.042032
1432,2021-12-03,6.911647
1433,2021-12-04,5.75878
1434,2021-12-05,5.510034
1435,2021-12-06,6.020767
1436,2021-12-07,5.966652
1437,2021-12-08,6.088855
1438,2021-12-09,5.650949
1439,2021-12-10,5.559397
1440,2021-12-11,5.744782
1441,2021-12-12,5.644362
1442,2021-12-13,5.134164
1443,2021-12-14,5.08023
1444,2021-12-15,5.373261
1445,2021-12-16,5.348591
1446,2021-12-17,5.394702
1447,2021-12-18,5.293748
1448,2021-12-19,5.222632
1449,2021-12-20,5.033715
1450,2021-12-21,5.164423
1451,2021-12-22,5.345462
1452,2021-12-23,5.650066
1453,2021-12-24,5.755358
1454,2021-12-25,5.841531
1455,2021-12-26,5.751745
1456,2021-12-27,5.820391
1457,2021-12-28,5.356149
1458,2021-12-29,5.108837
1459,2021-12-30,5.172164
1460,2021-12-31,5.023827
1461,2022-01-01,5.227795
1462,2022-01-02,5.427642
1463,2022-01-03,5.378087
1464,2022-01-04,5.263246
1465,2022-01-05,4.947934
1466,2022-01-06,4.969137
1467,2022-01-07,4.728703
1468,2022-01-08,4.609169
1469,2022-01-09,4.674661
1470,2022-01-10,4.474059
1471,2022-01-11,4.581972
1472,2022-01-12,4.683885
1473,2022-01-13,4.563578
1474,2022-01-14,4.72322
1475,2022-01-15,4.771811
1476,2022-01-16,4.756862
1477,2022-01-17,4.633407
1478,2022-01-18,4.717437
1479,2022-01-19,4.611154
1480,2022-01-20,4.445955
1481,2022-01-21,3.885118
1482,2022-01-22,3.618202
1483,2022-01-23,3.885908
1484,2022-01-24,3.60379
1485,2022-01-25,3.570049
1486,2022-01-26,3.645194
1487,2022-01-27,3.67169
1488,2022-01-28,3.73845
1489,2022-01-29,3.826151
1490,2022-01-30,4.266669
1491,2022-01-31,4.073848
1492,2022-02-01,3.986562
1493,2022-02-02,4.29992
1494,2022-02-03,4.176055
1495,2022-02-04,4.522922
1496,2022-02-05,4.803998
1497,2022-02-06,4.833377
1498,2022-02-07,4.906907
1499,2022-02-08,4.850046
1500,2022-02-09,4.927658
1501,2022-02-10,4.754533
1502,2022-02-11,4.601991
1503,2022-02-12,4.539372
1504,2022-02-13,4.754457
1505,2022-02-14,4.717298
1506,2022-02-15,4.890327
1507,2022-02-16,5.075391
1508,2022-02-17,4.63812
1509,2022-02-18,4.763782
1510,2022-02-19,4.618873
1511,2022-02-20,4.376267
1512,2022-02-21,4.032376
1513,2022-02-22,4.188377
1514,2022-02-23,4.107594
1515,2022-02-24,4.080314
1516,2022-02-25,4.289793
1517,2022-02-26,4.335014
1518,2022-02-27,4.292989
1519,2022-02-28,4.555754
1520,2022-03-01,4.616522
1521,2022-03-02,4.48808
1522,2022-03-03,4.395864
1523,2022-03-04,4.223983
1524,2022-03-05,4.280972
1525,2022-03-06,4.127285
1526,2022-03-07,4.053549
1527,2022-03-08,4.164919
1528,2022-03-09,4.287265
1529,2022-03-10,4.177678
1530,2022-03-11,4.290431
1531,2022-03-12,4.207847
1532,2022-03-13,4.048553
1533,2022-03-14,4.103227
1534,2022-03-15,4.058297
1535,2022-03-16,4.121777
1536,2022-03-17,4.096516
1537,2022-03-18,4.184126
1538,2022-03-19,4.278635
1539,2022-03-20,4.334079
1540,2022-03-21,4.302226
1541,2022-03-22,4.392356
1542,2022-03-23,4.480068
1543,2022-03-24,4.570306
1544,2022-03-25,4.527385
1545,2022-03-26,4.636958
1546,2022-03-27,4.983416
1547,2022-03-28,5.038775
1548,2022-03-29,5.090669
1549,2022-03-30,5.15793
1550,2022-03-31,5.245937
1551,2022-04-01,5.624367
1552,2022-04-02,5.542689
1553,2022-04-03,5.441445
1554,2022-04-04,5.217337
1555,2022-04-05,5.098551
1556,2022-04-06,4.60961
1557,2022-04-07,4.849602
1558,2022-04-08,4.608101
1559,2022-04-09,4.691476
1560,2022-04-10,4.558575
1561,2022-04-11,4.160435
1562,2022-04-12,4.35845
1563,2022-04-13,4.529824
1564,2022-04-14,4.472997
1565,2022-04-15,4.532405
1566,2022-04-16,4.540933
1567,2022-04-17,4.420657
1568,2022-04-18,4.508447
1569,2022-04-19,4.622826
1570,2022-04-20,4.637443
1571,2022-04-21,4.591445
1572,2022-04-22,4.615743
1573,2022-04-23,4.625506
1574,2022-04-24,4.49134
1575,2022-04-25,4.449648
1576,2022-04-26,4.184632
1577,2022-04-27,4.304508
1578,2022-04-28,4.353721
1579,2022-04-29,4.154959
1580,2022-04-30,3.871432
1581,2022-05-01,3.9524
1582,2022-05-02,3.902562
1583,2022-05-03,3.892946
1584,2022-05-04,4.072883
1585,2022-05-05,3.769897
1586,2022-05-06,3.689728
1587,2022-05-07,3.547294
1588,2022-05-08,3.416553
1589,2022-05-09,2.917584
1590,2022-05-10,2.924924
1591,2022-05-11,2.22248
1592,2022-05-12,2.013901
1593,2022-05-13,2.160635
1594,2022-05-14,2.291721
1595,2022-05-15,2.457964
1596,2022-05-16,2.390471
1597,2022-05-17,2.51347
1598,2022-05-18,2.284974
1599,2022-05-19,2.326725
1600,2022-05-20,2.266324
1601,2022-05-21,2.277973
1602,2022-05-22,2.491847
1603,2022-05-23,2.706779
1604,2022-05-24,2.558607
1605,2022-05-25,2.675259
1606,2022-05-26,2.571273
1607,2022-05-27,2.438724
1608,2022-05-28,2.435895
1609,2022-05-29,2.61004
1610,2022-05-30,2.812292
1611,2022-05-31,2.766034
1612,2022-06-01,2.666583
1613,2022-06-02,2.707319
1614,2022-06-03,2.636175
1615,2022-06-04,2.666877
1616,2022-06-05,2.943707
1617,2022-06-06,2.988645
1618,2022-06-07,2.86915
1619,2022-06-08,2.835744
1620,2022-06-09,2.855239
1621,2022-06-10,2.760069
1622,2022-06-11,2.955766
1623,2022-06-12,2.837095
1624,2022-06-13,2.317198
1625,2022-06-14,2.304513
1626,2022-06-15,2.485936
1627,2022-06-16,2.333451
1628,2022-06-17,2.509695
1629,2022-06-18,2.342963
1630,2022-06-19,2.466089
1631,2022-06-20,2.495362
1632,2022-06-21,2.563005
1633,2022-06-22,2.504572
1634,2022-06-23,2.6246
1635,2022-06-24,2.68777
1636,2022-06-25,2.679951
1637,2022-06-26,2.708209
1638,2022-06-27,2.753541
1639,2022-06-28,2.689152
1640,2022-06-29,2.63208
1641,2022-06-30,2.497016
1642,2022-07-01,2.495892
1643,2022-07-02,2.545653
1644,2022-07-03,2.52819
1645,2022-07-04,2.589601
1646,2022-07-05,2.635756
1647,2022-07-06,2.690975
1648,2022-07-07,2.761946
1649,2022-07-08,2.7866
1650,2022-07-09,2.828962
1651,2022-07-10,2.759751
1652,2022-07-11,2.611751
1653,2022-07-12,2.539739
1654,2022-07-13,2.631303
1655,2022-07-14,2.648383
1656,2022-07-15,2.673374
1657,2022-07-16,2.705963
1658,2022-07-17,2.662896
1659,2022-07-18,2.814428
1660,2022-07-19,2.829204
1661,2022-07-20,2.741518
1662,2022-07-21,2.732511
1663,2022-07-22,2.819606
1664,2022-07-23,2.751923
1665,2022-07-24,2.762497
1666,2022-07-25,2.595959
1667,2022-07-26,2.602055
1668,2022-07-27,2.705715
1669,2022-07-28,2.809977
1670,2022-07-29,2.855634
1671,2022-07-30,2.842106
1672,2022-07-31,2.899071
1673,2022-08-01,3.011649
1674,2022-08-02,2.900825
1675,2022-08-03,2.866241
1676,2022-08-04,2.839557
1677,2022-08-05,2.964231
1678,2022-08-06,2.945853
1679,2022-08-07,2.94205
