,Date,Close
1738,2022-10-06,4.02
1739,2022-10-07,3.99
1740,2022-10-08,3.99
1741,2022-10-09,3.99
1742,2022-10-10,3.71
1743,2022-10-11,3.84
1744,2022-10-12,3.66
1745,2022-10-13,3.85
1746,2022-10-14,3.6
1747,2022-10-15,3.6
1748,2022-10-16,3.6
1749,2022-10-17,3.89
1750,2022-10-18,3.96
1751,2022-10-19,4.02
1752,2022-10-20,3.98
1753,2022-10-21,4.23
1754,2022-10-22,4.23
1755,2022-10-23,4.23
1756,2022-10-24,4.12
1757,2022-10-25,4.24
1758,2022-10-26,4.3
1759,2022-10-27,4.2
1760,2022-10-28,4.22
1761,2022-10-29,4.22
1762,2022-10-30,4.22
1763,2022-10-31,4.21
1764,2022-11-01,4.12
1765,2022-11-02,3.76
1766,2022-11-03,3.74
1767,2022-11-04,3.85
1768,2022-11-05,3.85
1769,2022-11-06,3.85
1770,2022-11-07,3.98
1771,2022-11-08,4.0
1772,2022-11-09,3.62
1773,2022-11-10,3.93
1774,2022-11-11,4.07
1775,2022-11-12,4.07
1776,2022-11-13,4.07
1777,2022-11-14,4.06
1778,2022-11-15,4.12
1779,2022-11-16,3.88
1780,2022-11-17,3.82
1781,2022-11-18,3.87
1782,2022-11-19,3.87
1783,2022-11-20,3.87
1784,2022-11-21,3.78
1785,2022-11-22,3.84
1786,2022-11-23,3.88
1787,2022-11-24,3.88
1788,2022-11-25,3.85
1789,2022-11-26,3.85
1790,2022-11-27,3.85
1791,2022-11-28,3.61
1792,2022-11-29,3.66
1793,2022-11-30,3.88
1794,2022-12-01,3.68
1795,2022-12-02,3.73
1796,2022-12-03,3.73
1797,2022-12-04,3.73
1798,2022-12-05,3.55
1799,2022-12-06,3.35
1800,2022-12-07,3.36
1801,2022-12-08,3.46
1802,2022-12-09,3.36
1803,2022-12-10,3.36
1804,2022-12-11,3.36
1805,2022-12-12,3.5
1806,2022-12-13,3.41
1807,2022-12-14,3.33
1808,2022-12-15,3.23
1809,2022-12-16,3.14
1810,2022-12-17,3.14
1811,2022-12-18,3.14
1812,2022-12-19,3.17
1813,2022-12-20,3.46
1814,2022-12-21,3.69
1815,2022-12-22,3.63
1816,2022-12-23,3.73
1817,2022-12-24,3.73
1818,2022-12-25,3.73
1819,2022-12-26,3.73
1820,2022-12-27,3.79
1821,2022-12-28,3.68
1822,2022-12-29,3.82
1823,2022-12-30,3.88
1824,2022-12-31,3.88
1825,2023-01-01,3.88
1826,2023-01-02,3.88
1827,2023-01-03,3.75
1828,2023-01-04,3.66
1829,2023-01-05,3.71
1830,2023-01-06,3.91
1831,2023-01-07,3.91
1832,2023-01-08,3.91
1833,2023-01-09,3.92
1834,2023-01-10,3.98
1835,2023-01-11,3.94
1836,2023-01-12,3.94
1837,2023-01-13,3.94
1838,2023-01-14,3.94
1839,2023-01-15,3.94
1840,2023-01-16,3.94
1841,2023-01-17,3.77
1842,2023-01-18,3.6
1843,2023-01-19,3.65
1844,2023-01-20,3.75
1845,2023-01-21,3.75
1846,2023-01-22,3.75
1847,2023-01-23,3.87
1848,2023-01-24,3.89
1849,2023-01-25,3.95
1850,2023-01-26,3.95
1851,2023-01-27,4.07
1852,2023-01-28,4.07
1853,2023-01-29,4.07
1854,2023-01-30,4.09
1855,2023-01-31,4.03
1856,2023-02-01,4.13
1857,2023-02-02,4.19
1858,2023-02-03,4.0
1859,2023-02-04,4.0
1860,2023-02-05,4.0
1861,2023-02-06,3.83
1862,2023-02-07,3.89
1863,2023-02-08,3.79
1864,2023-02-09,3.98
1865,2023-02-10,4.02
1866,2023-02-11,4.02
1867,2023-02-12,4.02
1868,2023-02-13,3.91
1869,2023-02-14,3.97
1870,2023-02-15,4.04
1871,2023-02-16,3.97
1872,2023-02-17,3.91
1873,2023-02-18,3.91
1874,2023-02-19,3.91
1875,2023-02-20,3.91
1876,2023-02-21,3.54
1877,2023-02-22,3.53
1878,2023-02-23,3.58
1879,2023-02-24,3.54
1880,2023-02-25,3.54
1881,2023-02-26,3.54
1882,2023-02-27,3.66
1883,2023-02-28,3.7
1884,2023-03-01,3.72
1885,2023-03-02,3.63
1886,2023-03-03,3.74
1887,2023-03-04,3.74
1888,2023-03-05,3.74
1889,2023-03-06,3.55
1890,2023-03-07,3.34
1891,2023-03-08,3.37
1892,2023-03-09,3.33
1893,2023-03-10,3.21
1894,2023-03-11,3.21
1895,2023-03-12,3.21
1896,2023-03-13,3.38
1897,2023-03-14,3.3
1898,2023-03-15,3.21
1899,2023-03-16,3.22
1900,2023-03-17,3.29
1901,2023-03-18,3.29
1902,2023-03-19,3.29
1903,2023-03-20,3.25
1904,2023-03-21,3.33
1905,2023-03-22,3.19
1906,2023-03-23,2.72
1907,2023-03-24,2.73
1908,2023-03-25,2.73
1909,2023-03-26,2.73
1910,2023-03-27,2.82
1911,2023-03-28,2.84
1912,2023-03-29,2.88
1913,2023-03-30,2.9
1914,2023-03-31,2.88
1915,2023-04-01,2.88
1916,2023-04-02,2.88
1917,2023-04-03,2.98
1918,2023-04-04,2.84
1919,2023-04-05,2.7
1920,2023-04-06,2.69
1921,2023-04-07,2.69
1922,2023-04-08,2.69
1923,2023-04-09,2.69
1924,2023-04-10,2.77
1925,2023-04-11,2.87
1926,2023-04-12,2.81
1927,2023-04-13,2.91
1928,2023-04-14,2.84
1929,2023-04-15,2.84
1930,2023-04-16,2.84
1931,2023-04-17,2.86
1932,2023-04-18,2.81
1933,2023-04-19,2.73
1934,2023-04-20,2.7
1935,2023-04-21,2.61
1936,2023-04-22,2.61
1937,2023-04-23,2.61
1938,2023-04-24,2.53
1939,2023-04-25,2.46
1940,2023-04-26,2.52
1941,2023-04-27,2.58
1942,2023-04-28,2.61
1943,2023-04-29,2.61
1944,2023-04-30,2.61
1945,2023-05-01,2.47
1946,2023-05-02,2.37
1947,2023-05-03,2.45
1948,2023-05-04,2.51
1949,2023-05-05,2.68
1950,2023-05-06,2.68
1951,2023-05-07,2.68
1952,2023-05-08,2.64
1953,2023-05-09,2.76
1954,2023-05-10,2.76
1955,2023-05-11,2.62
1956,2023-05-12,2.65
1957,2023-05-13,2.65
1958,2023-05-14,2.65
1959,2023-05-15,2.65
1960,2023-05-16,2.5
1961,2023-05-17,2.59
1962,2023-05-18,2.51
1963,2023-05-19,2.53
1964,2023-05-20,2.53
1965,2023-05-21,2.53
1966,2023-05-22,2.73
1967,2023-05-23,2.79
1968,2023-05-24,2.69
1969,2023-05-25,2.64
1970,2023-05-26,2.57
1971,2023-05-27,2.57
1972,2023-05-28,2.57
1973,2023-05-29,2.57
1974,2023-05-30,2.49
